TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
"	O	_	O	_	_	O	_	_	_
unter	O	_	O	_	_	O	_	_	_
dem	O	_	O	_	_	O	_	_	_
Ausnahmszustand	O	_	O	_	_	O	_	_	_
leiden	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Der	O	_	O	_	_	O	_	_	_
Ab¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
geordnete	O	_	O	_	_	O	_	_	_
Kramarsch	B-PER	_	O	_	_	O	NIL	_	_
hat	O	_	O	_	_	O	_	_	_
heute	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
einer	O	_	O	_	_	O	_	_	_
sehr	O	_	O	_	_	O	_	_	_
eindrucks¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
vollen	O	_	O	_	_	O	_	_	_
Rede	O	_	O	_	_	O	_	_	_
dargelegt	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
welche	O	_	O	_	_	O	_	_	_
entsittlichende	O	_	O	_	_	O	_	_	_
Wirkungen	O	_	O	_	_	O	_	_	NoSpaceAfter
der	O	_	O	_	_	O	_	_	_
Ausnahmszustand	O	_	O	_	_	O	_	_	_
für	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Verwaltung	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Prag	B-LOC	_	O	_	_	O	Q1085	_	NoSpaceAfter
nach	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	_
zieht	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
auch	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
ein	O	_	O	_	_	O	_	_	_
Schatten	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
Grund	O	_	O	_	_	O	_	_	NoSpaceAfter
vorliegt	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Unterdrückung	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
politischen	O	_	O	_	_	O	_	_	_
Rechte	O	_	O	_	_	O	_	_	NoSpaceAfter
in	O	_	O	_	_	O	_	_	_
Prag	B-LOC	_	O	_	_	O	Q1085	_	_
rechtfertigen	O	_	O	_	_	O	_	_	_
würde	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Wenn	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
Abgeordneten¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
haus	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
entnervt	O	_	O	_	_	O	_	_	_
wäre	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
bar	O	_	O	_	_	O	_	_	_
jeder	O	_	O	_	_	O	_	_	_
selbst¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
ständigen	O	_	O	_	_	O	_	_	_
Regung	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
würde	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	_
natürlich	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
begnügen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
zu	O	_	O	_	_	O	_	_	_
warten	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
bis	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
irgendeiner	O	_	O	_	_	O	_	_	_
Regierung	O	_	O	_	_	O	_	_	_
belieben	O	_	O	_	_	O	_	_	_
wird	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
den	O	_	O	_	_	O	_	_	_
Ausnahmszustand	O	_	O	_	_	O	_	_	_
aus	O	_	O	_	_	O	_	_	_
einer	O	_	O	_	_	O	_	_	_
Art	O	_	O	_	_	O	_	_	_
Huld	O	_	O	_	_	O	_	_	_
aufzuheben	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
sondern	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
würde	O	_	O	_	_	O	_	_	_
seine	O	_	O	_	_	O	_	_	_
Aufhebung	O	_	O	_	_	O	_	_	_
fordern	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Graf	O	_	O	_	_	O	_	_	NoSpaceAfter
Thun	B-PER	_	O	_	_	O	Q79181	_	_
webt	O	_	O	_	_	O	_	_	_
allerdings	O	_	O	_	_	O	_	_	_
mit	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
merkwürdigsten	O	_	O	_	_	O	_	_	_
Künsten	O	_	O	_	_	O	_	_	NoSpaceAfter
eine	O	_	O	_	_	O	_	_	_
Apotheose	O	_	O	_	_	O	_	_	_
um	O	_	O	_	_	O	_	_	_
sein	O	_	O	_	_	O	_	_	_
Haupt	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
wenn	O	_	O	_	_	O	_	_	_
man	O	_	O	_	_	O	_	_	_
ihm	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	NoSpaceAfter
seinen	O	_	O	_	_	O	_	_	_
Blättern	O	_	O	_	_	O	_	_	_
traute	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
würde	O	_	O	_	_	O	_	_	_
man	O	_	O	_	_	O	_	_	_
schier	O	_	O	_	_	O	_	_	_
glauben	O	_	O	_	_	O	_	_	_
können	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
sein	O	_	O	_	_	O	_	_	_
Wirken	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Böhmen	B-LOC	_	O	_	_	O	Q39193	_	_
sei	O	_	O	_	_	O	_	_	_
ein	O	_	O	_	_	O	_	_	_
ersprießliches	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
aner¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
kanntes	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Hebt	O	_	O	_	_	O	_	_	_
man	O	_	O	_	_	O	_	_	_
aber	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Schleier	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Verhält¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
nissen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
erblickt	O	_	O	_	_	O	_	_	_
man	O	_	O	_	_	O	_	_	_
ein	O	_	O	_	_	O	_	_	_
Regime	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	_
durch	O	_	O	_	_	O	_	_	_
Willkür	O	_	O	_	_	O	_	_	NoSpaceAfter
und	O	_	O	_	_	O	_	_	_
Unterdrückung	O	_	O	_	_	O	_	_	_
behauptet	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
dem	O	_	O	_	_	O	_	_	_
Haß	O	_	O	_	_	O	_	_	_
ausgeht	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	NoSpaceAfter
die	O	_	O	_	_	O	_	_	_
tiefste	O	_	O	_	_	O	_	_	_
Verbitterung	O	_	O	_	_	O	_	_	_
erzeugt	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Selbst	O	_	O	_	_	O	_	_	_
wer	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
em¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
pfindet	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
Ausnahmsgesetze	O	_	O	_	_	O	_	_	_
allezeit	O	_	O	_	_	O	_	_	_
verwerflich	O	_	O	_	_	O	_	_	_
sind	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wird	O	_	O	_	_	O	_	_	NoSpaceAfter
sie	O	_	O	_	_	O	_	_	_
nur	O	_	O	_	_	O	_	_	_
durch	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
stärkste	O	_	O	_	_	O	_	_	_
Nothwendigkeit	O	_	O	_	_	O	_	_	_
erklären	O	_	O	_	_	O	_	_	_
können	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Der	O	_	O	_	_	O	_	_	NoSpaceAfter
Ausnahmszustand	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Prag	B-LOC	_	O	_	_	O	Q1085	_	_
bleibt	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Geltung	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
weil	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	NoSpaceAfter
besteht	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
weil	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
Herrn	O	_	O	_	_	O	_	_	_
Grafen	O	_	O	_	_	O	_	_	_
Thun	B-PER	_	O	_	_	O	Q79181	_	_
mit	O	_	O	_	_	O	_	_	_
ihm	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	NoSpaceAfter
regieren	O	_	O	_	_	O	_	_	_
bequemer	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Wenn	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
freie	O	_	O	_	_	O	_	_	_
Wort	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Prag	B-LOC	_	O	_	_	O	Q1085	_	NoSpaceAfter
wieder	O	_	O	_	_	O	_	_	_
Recht	O	_	O	_	_	O	_	_	_
haben	O	_	O	_	_	O	_	_	_
wird	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
bleibt	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
mühsam	O	_	O	_	_	O	_	_	_
aus¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
geklügelten	O	_	O	_	_	O	_	_	_
Popularität	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Ausnahmsstatthalters	O	_	O	_	_	O	_	_	_
nichts	O	_	O	_	_	O	_	_	NoSpaceAfter
übrig	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Er	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	_
dann	O	_	O	_	_	O	_	_	_
unmöglich	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
deswegen	O	_	O	_	_	O	_	_	_
hält	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	NoSpaceAfter
daran	O	_	O	_	_	O	_	_	_
fest	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Aber	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
wäre	O	_	O	_	_	O	_	_	_
Zeit	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
man	O	_	O	_	_	O	_	_	_
Herrn	O	_	O	_	_	O	_	_	_
Thun	B-PER	_	O	_	_	O	Q79181	_	NoSpaceAfter
,	I-PER	_	O	_	_	O	Q79181	_	NoSpaceAfter
das	O	_	O	_	_	O	_	_	_
würdige	O	_	O	_	_	O	_	_	_
Werkzeug	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Koalitionsministeriums	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
diesem	O	_	O	_	_	O	_	_	NoSpaceAfter
selbst	O	_	O	_	_	O	_	_	_
nachschickt	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
sind	O	_	O	_	_	O	_	_	_
heute	O	_	O	_	_	O	_	_	_
im	O	_	O	_	_	O	_	_	_
Klub	B-ORG	_	O	_	_	O	NIL	_	_
der	I-ORG	_	O	_	_	O	NIL	_	_
Vereinigten	I-ORG	_	O	_	_	O	NIL	_	_
Linken	I-ORG	_	O	_	_	O	NIL	_	_
abgehalten	O	_	O	_	_	O	_	_	NoSpaceAfter
Die	O	_	O	_	_	O	_	_	_
Todtenfeierlichkeiten	O	_	O	_	_	O	_	_	_
für	O	_	O	_	_	O	_	_	_
Herrn	O	_	O	_	_	O	_	_	_
v	B-PER	_	O	_	_	O	Q324918	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q324918	_	_
Plener	I-PER	_	O	_	_	O	Q324918	_	NoSpaceAfter
sind	O	_	O	_	_	O	_	_	_
heute	O	_	O	_	_	O	_	_	_
im	O	_	O	_	_	O	_	_	_
Klub	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Vereinigten	O	_	O	_	_	O	_	_	_
Linken	O	_	O	_	_	O	_	_	_
abgehalten	O	_	O	_	_	O	_	_	NoSpaceAfter
worden	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Herr	O	_	O	_	_	O	_	_	_
v	B-PER	_	O	_	_	O	Q324918	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q324918	_	_
Plener	I-PER	_	O	_	_	O	Q324918	_	_
verspricht	O	_	O	_	_	O	_	_	_
seiner	O	_	O	_	_	O	_	_	_
Partei	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
„	O	_	O	_	_	O	_	_	NoSpaceAfter
die	O	_	O	_	_	O	_	_	NoSpaceAfter
freundlichsten	O	_	O	_	_	O	_	_	NoSpaceAfter
"	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Erinnerungen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
ihn	O	_	O	_	_	O	_	_	_
mit	O	_	O	_	_	O	_	_	_
ihr	O	_	O	_	_	O	_	_	NoSpaceAfter
verknüpfen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
zum	O	_	O	_	_	O	_	_	_
Abschied	O	_	O	_	_	O	_	_	_
herüberzunehmen	O	_	O	_	_	O	_	_	_
—	O	_	O	_	_	O	_	_	_
herüber	O	_	O	_	_	O	_	_	NoSpaceAfter
?	O	_	O	_	_	O	_	_	NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
:	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	_
offenbar	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Erinnerung	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	NoSpaceAfter
durch	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Linke	O	_	O	_	_	O	_	_	_
Minister	O	_	O	_	_	O	_	_	_
gewoden	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Minder	O	_	O	_	_	O	_	_	_
dankbar	O	_	O	_	_	O	_	_	NoSpaceAfter
scheint	O	_	O	_	_	O	_	_	_
Herr	O	_	O	_	_	O	_	_	_
v	B-PER	_	O	_	_	O	Q324918	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q324918	_	_
Plener	I-PER	_	O	_	_	O	Q324918	_	_
seiner	O	_	O	_	_	O	_	_	_
Partei	O	_	O	_	_	O	_	_	_
dafür	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
sein	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
daß	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	_
ihr	O	_	O	_	_	O	_	_	_
auch	O	_	O	_	_	O	_	_	_
seinen	O	_	O	_	_	O	_	_	_
Sturz	O	_	O	_	_	O	_	_	_
verdankt	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	NoSpaceAfter
meint	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
denn	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
Wahrheit	O	_	O	_	_	O	_	_	_
fiel	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	_
über	O	_	O	_	_	O	_	_	_
seine	O	_	O	_	_	O	_	_	_
Unfähigkeit	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Die	O	_	O	_	_	O	_	_	_
Adresse	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Vereinigten	O	_	O	_	_	O	_	_	_
Linken	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
für	O	_	O	_	_	O	_	_	_
solche	O	_	O	_	_	O	_	_	NoSpaceAfter
Momente	O	_	O	_	_	O	_	_	_
landesüblichen	O	_	O	_	_	O	_	_	_
Wärme	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
weniger	O	_	O	_	_	O	_	_	_
wäre	O	_	O	_	_	O	_	_	_
mehr	O	_	O	_	_	O	_	_	_
ge¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
wesen	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Die	O	_	O	_	_	O	_	_	_
„	O	_	O	_	_	O	_	_	NoSpaceAfter
Wähler	O	_	O	_	_	O	_	_	NoSpaceAfter
"	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Herrn	O	_	O	_	_	O	_	_	_
v	B-PER	_	O	_	_	O	Q324918	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q324918	_	_
Plener	I-PER	_	O	_	_	O	Q324918	_	_
haben	O	_	O	_	_	O	_	_	_
ihn	O	_	O	_	_	O	_	_	_
gleich¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
falls	O	_	O	_	_	O	_	_	_
ihres	O	_	O	_	_	O	_	_	_
Vertrauens	O	_	O	_	_	O	_	_	_
versichert	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Das	O	_	O	_	_	O	_	_	_
Schreiben	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Egerer	O	_	O	_	_	O	_	_	NoSpaceAfter
Handelskammer	O	_	O	_	_	O	_	_	_
klingt	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
schärsste	O	_	O	_	_	O	_	_	_
Satire	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
unser	O	_	O	_	_	O	_	_	NoSpaceAfter
Wahlrecht	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
„	O	_	O	_	_	O	_	_	NoSpaceAfter
Ihre	O	_	O	_	_	O	_	_	_
nahezu	O	_	O	_	_	O	_	_	_
vollzählig	O	_	O	_	_	O	_	_	_
versammelten	O	_	O	_	_	O	_	_	_
Wähler	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
"	O	_	O	_	_	O	_	_	NoSpaceAfter
schreiben	O	_	O	_	_	O	_	_	_
ihm	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Mitglieder	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Egerer	O	_	O	_	_	O	_	_	_
Handelskammer	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	NoSpaceAfter
man	O	_	O	_	_	O	_	_	_
vergegenwärtige	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
nahezu	O	_	O	_	_	O	_	_	_
vollzähligen	O	_	O	_	_	O	_	_	NoSpaceAfter
Wähler	O	_	O	_	_	O	_	_	_
vollzählig	O	_	O	_	_	O	_	_	_
wohlgezählte	O	_	O	_	_	O	_	_	_
zweiunddreißig	O	_	O	_	_	O	_	_	_
Menschen	O	_	O	_	_	O	_	_	NoSpaceAfter
sind	O	_	O	_	_	O	_	_	NoSpaceAfter
!	O	_	O	_	_	O	_	_	_
Man	O	_	O	_	_	O	_	_	_
kann	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	_
vorstellen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
welch	O	_	O	_	_	O	_	_	_
erhebendes	O	_	O	_	_	O	_	_	_
Ge¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
fühl	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wenn	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Wähler	O	_	O	_	_	O	_	_	_
Herrn	O	_	O	_	_	O	_	_	_
v	B-PER	_	O	_	_	O	Q324918	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q324918	_	_
Plener	I-PER	_	O	_	_	O	Q324918	_	_
ver¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
sichern	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
ihr	O	_	O	_	_	O	_	_	_
Vertrauen	O	_	O	_	_	O	_	_	_
ihm	O	_	O	_	_	O	_	_	_
„	O	_	O	_	_	O	_	_	NoSpaceAfter
immerdar	O	_	O	_	_	O	_	_	_
gesichert	O	_	O	_	_	O	_	_	NoSpaceAfter
bleiben	O	_	O	_	_	O	_	_	_
wird	O	_	O	_	_	O	_	_	NoSpaceAfter
