TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
traitée	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
peu	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
près	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
même	O	_	O	_	_	O	_	_	_
manière	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
a	O	_	O	_	_	O	_	_	_
été	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
enigoz	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
queftion	O	_	O	_	_	O	_	_	_
dticonfulat	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
vie	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Bbmparte	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
"	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
PARIS	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
23	O	_	O	_	_	O	_	_	_
Avril	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Pliifièursdépartemensexpriraenti	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
des	O	_	O	_	_	O	_	_	_
adreffes	O	_	O	_	_	O	_	_	_
préféntées	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
tout	O	_	O	_	_	O	_	_	_
récemment	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
pre	O	_	O	_	_	O	_	_	_
>mierconful	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
vœu	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
gouvernement	O	_	O	_	_	O	_	_	_
fôit	O	_	O	_	_	O	_	_	_
affis	O	_	O	_	_	O	_	_	_
fur	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
bafes	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
folides	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
"	O	_	O	_	_	O	_	_	NoSpaceAfter
Qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
ordre	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
chofes	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
ftable	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
dit	O	_	O	_	_	O	_	_	_
leconfeil	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
général	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
département	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
dû	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Jura	B-loc	_	B-loc.adm.reg	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
offre	O	_	O	_	_	O	_	_	_
aux	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
amis	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
tranquillité	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
forregaranîie	O	_	O	_	_	O	_	_	_
contre	O	_	O	_	_	O	_	_	_
tous	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
é	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
véjieinens	O	_	O	_	_	O	_	_	_
„	O	_	O	_	_	O	_	_	_
Que	O	_	O	_	_	O	_	_	_
Cet	O	_	O	_	_	O	_	_	_
ordre	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
anéan	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	_
tîfle	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
jamais	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
vacance	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
fuprême	O	_	O	_	_	O	_	_	_
roàgiftrature	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
défignant	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
toujours	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
avance	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
fucceffeur	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
chef	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Etat	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
"	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
«	O	_	O	_	_	O	_	_	_
Il	O	_	O	_	_	O	_	_	_
n	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
eft	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
feul	O	_	O	_	_	O	_	_	_
moyen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
dit	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
confeil	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
générafdu	O	_	O	_	_	O	_	_	_
département	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Aisne	B-loc	_	B-loc.adm.reg	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
il	O	_	O	_	_	O	_	_	_
n	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
eft	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
feul	O	_	O	_	_	O	_	_	_
moyen	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
parvenir	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
étouffer	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
avenir	O	_	O	_	_	O	_	_	_
tous	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
complots	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
ennemis	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
France	B-loc	_	B-loc.adm.nat	_	_	O	_	_	_
pourroient	O	_	O	_	_	O	_	_	_
encore	O	_	O	_	_	O	_	_	_
former	O	_	O	_	_	O	_	_	_
contre	O	_	O	_	_	O	_	_	_
vos	O	_	O	_	_	O	_	_	_
jours	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
c	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
eft	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
nos	O	_	O	_	_	O	_	_	_
deftinées	O	_	O	_	_	O	_	_	_
foient	O	_	O	_	_	O	_	_	_
fixées	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
ordre	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
chofes	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
auroit	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
double	O	_	O	_	_	O	_	_	_
avantage	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
écarter	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
ineonvénierrs	O	_	O	_	_	O	_	_	_
attachés	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
fyftême	O	_	O	_	_	O	_	_	_
électif	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
alfurer	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
France	B-loc	_	B-loc.adm.nat	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
gouvernement	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
peut	O	_	O	_	_	O	_	_	_
feul	O	_	O	_	_	O	_	_	_
lui	O	_	O	_	_	O	_	_	_
conferver	O	_	O	_	_	O	_	_	_
fa	O	_	O	_	_	O	_	_	_
gloire	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
ion	O	_	O	_	_	O	_	_	_
bonheur	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
"	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
confeil	B-org	_	B-org.adm	_	_	O	_	_	NoSpaceAfter
-	I-org	_	I-org.adm	_	_	O	_	_	NoSpaceAfter
général	I-org	_	I-org.adm	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
département	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Seine	B-loc	_	B-loc.adm.reg	_	_	O	_	_	_
&	I-loc	_	I-loc.adm.reg	_	_	O	_	_	_
Oife	I-loc	_	I-loc.adm.reg	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
exprime	O	_	O	_	_	O	_	_	_
ainfi	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
héros	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
jeta	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
bafes	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
profpériré	O	_	O	_	_	O	_	_	_
nationale	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
doit	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
affurer	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
durée	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
crimes	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
gouvernement	O	_	O	_	_	O	_	_	_
Anglois	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
préparant	O	_	O	_	_	O	_	_	_
fa	O	_	O	_	_	O	_	_	_
chute	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
ferviront	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
à	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
fiabilité	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
celui	O	_	O	_	_	O	_	_	_
fous	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
lequel	O	_	O	_	_	O	_	_	_
nous	O	_	O	_	_	O	_	_	_
avons	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
bonheur	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
vivre	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Comme	O	_	O	_	_	O	_	_	_
Charlemagne	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
citoyen	O	_	O	_	_	O	_	_	_
premier	O	_	O	_	_	O	_	_	_
conful	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
vous	O	_	O	_	_	O	_	_	_
avez	O	_	O	_	_	O	_	_	_
fixé	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
